shot,category,t_start,t_end,confidence
149993,1,950.000000000000,2000.000000000000,
149993,1,2450.000000000000,2650.000000000000,
149993,0,2650.000000000000,3500.000000000000,
149993,1,4000.000000000000,4200.000000000000,
149993,0,4200.000000000000,5000.000000000000,
149994,1,4150.000000000000,4950.000000000000,
149995,1,2500.000000000000,2800.000000000000,
149995,1,4000.000000000000,5000.000000000000,
149996,1,1000.000000000000,1650.000000000000,
149996,1,2450.000000000000,2700.000000000000,
149996,1,4000.000000000000,4150.000000000000,
152814,1,500.000000000000,1000.000000000000,
154482,1,1000.000000000000,1550.000000000000,
154771,1,2150.000000000000,2700.000000000000,
156679,0,1500.000000000000,3800.000000000000,
156680,0,2000.000000000000,4000.000000000000,
157082,0,1500.000000000000,2000.000000000000,
157083,0,2000.000000000000,4000.000000000000,
157087,0,1500.000000000000,1900.000000000000,
157088,0,1500.000000000000,4500.000000000000,
157089,0,2000.000000000000,3500.000000000000,
157092,0,2000.000000000000,3000.000000000000,
157096,0,2000.000000000000,3000.000000000000,
157097,0,2000.000000000000,3000.000000000000,
157109,0,1250.000000000000,4000.000000000000,
157116,0,2000.000000000000,4000.000000000000,
157117,0,1700.000000000000,4000.000000000000,
157126,0,1250.000000000000,4500.000000000000,
157141,0,1500.000000000000,3500.000000000000,
157152,0,2000.000000000000,3400.000000000000,
159144,0,2500.000000000000,3000.000000000000,
159149,0,2500.000000000000,3500.000000000000,
159161,0,2500.000000000000,4000.000000000000,
159172,0,1500.000000000000,4500.000000000000,
159174,0,2500.000000000000,4500.000000000000,
159175,0,2500.000000000000,4500.000000000000,
159182,0,3000.000000000000,3900.000000000000,
159184,0,2500.000000000000,4500.000000000000,
159186,0,1700.000000000000,2100.000000000000,
159190,0,2000.000000000000,5000.000000000000,
159191,0,2500.000000000000,3000.000000000000,
159370,0,2500.000000000000,3500.000000000000,
159372,1,900.000000000000,1400.000000000000,
159372,0,2000.000000000000,3000.000000000000,
159377,0,2000.000000000000,3000.000000000000,
159531,0,3000.000000000000,4000.000000000000,
159533,0,3500.000000000000,4000.000000000000,
159534,0,2300.000000000000,4000.000000000000,
159536,0,3100.000000000000,3500.000000000000,
159537,0,2500.000000000000,4400.000000000000,
159540,0,2500.000000000000,3500.000000000000,
159543,0,2000.000000000000,2700.000000000000,
159544,0,2000.000000000000,3200.000000000000,
159551,0,2000.000000000000,3300.000000000000,
159552,0,2000.000000000000,3200.000000000000,
159553,0,2000.000000000000,3000.000000000000,
159554,0,2500.000000000000,3000.000000000000,
159562,0,2000.000000000000,5000.000000000000,
159581,0,2500.000000000000,3500.000000000000,
159590,0,2200.000000000000,3000.000000000000,
159600,0,2000.000000000000,2500.000000000000,
159605,0,2000.000000000000,3500.000000000000,
160026,0,2000.000000000000,2400.000000000000,
160054,0,2000.000000000000,3000.000000000000,
160055,0,2000.000000000000,3500.000000000000,
160057,0,2000.000000000000,2500.000000000000,
160058,0,2000.000000000000,3000.000000000000,
160060,0,2000.000000000000,2600.000000000000,
160061,0,2500.000000000000,3500.000000000000,
160062,0,2000.000000000000,2500.000000000000,
160068,0,1700.000000000000,2100.000000000000,
160073,0,2000.000000000000,3000.000000000000,
160086,0,2000.000000000000,2500.000000000000,
160777,0,2000.000000000000,3000.000000000000,
160778,0,1800.000000000000,3000.000000000000,
160781,0,1800.000000000000,3500.000000000000,
160785,0,1800.000000000000,2500.000000000000,
160791,0,2000.000000000000,3000.000000000000,
161320,0,2000.000000000000,4000.000000000000,
161329,0,1800.000000000000,4000.000000000000,
161364,0,2500.000000000000,4000.000000000000,
161376,0,2600.000000000000,4500.000000000000,
161608,1,650.000000000000,1200.000000000000,
161608,0,3700.000000000000,5500.000000000000,
162905,1,700.000000000000,1300.000000000000,
163456,0,1500.000000000000,2500.000000000000,
163458,0,2000.000000000000,4000.000000000000,
163460,0,1500.000000000000,2500.000000000000,
163461,0,1500.000000000000,2500.000000000000,
163464,0,1500.000000000000,2500.000000000000,
163465,0,1500.000000000000,2500.000000000000,
163466,0,1500.000000000000,2500.000000000000,
163469,0,1500.000000000000,2400.000000000000,
163478,0,1200.000000000000,2400.000000000000,
163482,0,1500.000000000000,2000.000000000000,
163498,0,1500.000000000000,2750.000000000000,
163500,0,1250.000000000000,2500.000000000000,
163502,0,1250.000000000000,2100.000000000000,
163503,0,1500.000000000000,1700.000000000000,
163505,0,1650.000000000000,4800.000000000000,
163508,0,1600.000000000000,4050.000000000000,
163509,0,1500.000000000000,1700.000000000000,
163512,0,1600.000000000000,4550.000000000000,
163518,0,1300.000000000000,4700.000000000000,
163525,1,450.000000000000,900.000000000000,
163525,0,1500.000000000000,2400.000000000000,
163525,0,2800.000000000000,4500.000000000000,
164793,1,1150.000000000000,1650.000000000000,
164793,0,1650.000000000000,3100.000000000000,
164798,1,1150.000000000000,1750.000000000000,
164798,0,1750.000000000000,3050.000000000000,
164869,0,1300.000000000000,2300.000000000000,
