shot,category,t_start,t_end,confidence
170659,0,0.000000000000,300.000000000000,
170659,1,300.000000000000,600.000000000000,
170659,0,600.000000000000,2000.000000000000,
170660,0,0.000000000000,250.000000000000,
170660,1,250.000000000000,550.000000000000,
170660,0,550.000000000000,800.000000000000,
170660,1,800.000000000000,1100.000000000000,
170660,0,1100.000000000000,2000.000000000000,
170661,0,0.000000000000,250.000000000000,
170661,1,250.000000000000,550.000000000000,
170661,0,550.000000000000,2000.000000000000,
170662,0,0.000000000000,400.000000000000,
170662,1,400.000000000000,700.000000000000,
170662,0,700.000000000000,2000.000000000000,
170663,0,0.000000000000,250.000000000000,
170663,1,250.000000000000,1050.000000000000,
170663,0,1050.000000000000,2000.000000000000,
170664,0,0.000000000000,400.000000000000,
170664,1,400.000000000000,1000.000000000000,
170664,0,1000.000000000000,2000.000000000000,
170665,0,0.000000000000,250.000000000000,
170665,1,250.000000000000,950.000000000000,
170665,0,950.000000000000,2000.000000000000,
170666,0,0.000000000000,300.000000000000,
170666,1,300.000000000000,750.000000000000,
170666,0,750.000000000000,2000.000000000000,
170667,0,0.000000000000,250.000000000000,
170667,1,250.000000000000,550.000000000000,
170667,0,550.000000000000,2000.000000000000,
170669,0,0.000000000000,350.000000000000,
170669,1,350.000000000000,1050.000000000000,
170669,0,1050.000000000000,2000.000000000000,
170671,0,0.000000000000,250.000000000000,
170671,1,250.000000000000,1250.000000000000,
170671,0,1250.000000000000,2000.000000000000,
170672,0,0.000000000000,250.000000000000,
170672,1,250.000000000000,600.000000000000,
170672,0,600.000000000000,800.000000000000,
170672,1,800.000000000000,1250.000000000000,
170672,0,1250.000000000000,2000.000000000000,
170675,0,0.000000000000,250.000000000000,
170675,1,250.000000000000,550.000000000000,
170675,0,550.000000000000,650.000000000000,
170675,1,650.000000000000,950.000000000000,
170675,0,950.000000000000,2000.000000000000,
170677,0,0.000000000000,350.000000000000,
170677,1,350.000000000000,1050.000000000000,
170677,0,1050.000000000000,2000.000000000000,
170678,0,0.000000000000,300.000000000000,
170678,1,300.000000000000,1100.000000000000,
170678,0,1100.000000000000,2000.000000000000,
170679,0,0.000000000000,500.000000000000,
170679,1,500.000000000000,1250.000000000000,
170679,0,1250.000000000000,2000.000000000000,
170714,0,0.000000000000,300.000000000000,
170714,1,300.000000000000,600.000000000000,
170714,0,600.000000000000,650.000000000000,
170714,1,650.000000000000,950.000000000000,
170714,0,950.000000000000,2000.000000000000,
170715,0,0.000000000000,250.000000000000,
170715,1,250.000000000000,550.000000000000,
170715,0,550.000000000000,2000.000000000000,
170716,0,0.000000000000,150.000000000000,
170716,1,150.000000000000,450.000000000000,
170716,0,450.000000000000,2000.000000000000,
170717,0,0.000000000000,300.000000000000,
170717,1,300.000000000000,600.000000000000,
170717,0,600.000000000000,2000.000000000000,
170718,0,0.000000000000,200.000000000000,
170718,1,200.000000000000,500.000000000000,
170718,0,500.000000000000,2000.000000000000,
170719,0,0.000000000000,500.000000000000,
170719,1,500.000000000000,800.000000000000,
170719,0,800.000000000000,2000.000000000000,
170720,0,0.000000000000,250.000000000000,
170720,1,250.000000000000,550.000000000000,
170720,0,550.000000000000,2000.000000000000,
170721,0,0.000000000000,350.000000000000,
170721,1,350.000000000000,650.000000000000,
170721,0,650.000000000000,2000.000000000000,
170722,0,0.000000000000,400.000000000000,
170722,1,400.000000000000,700.000000000000,
170722,0,700.000000000000,2000.000000000000,
170724,0,0.000000000000,150.000000000000,
170724,1,150.000000000000,450.000000000000,
170724,0,450.000000000000,2000.000000000000,
170725,0,0.000000000000,400.000000000000,
170725,1,400.000000000000,700.000000000000,
170725,0,700.000000000000,2000.000000000000,
170727,0,0.000000000000,900.000000000000,
170727,1,900.000000000000,1200.000000000000,
170727,0,1200.000000000000,2000.000000000000,
170729,0,0.000000000000,750.000000000000,
170729,1,750.000000000000,1050.000000000000,
170729,0,1050.000000000000,2000.000000000000,
170730,0,0.000000000000,450.000000000000,
170730,1,450.000000000000,750.000000000000,
170730,0,750.000000000000,2000.000000000000,
170790,0,0.000000000000,900.000000000000,
170790,1,900.000000000000,1200.000000000000,
170790,0,1200.000000000000,2000.000000000000,
170791,0,0.000000000000,450.000000000000,
170791,1,450.000000000000,750.000000000000,
170791,0,750.000000000000,2000.000000000000,
170792,0,0.000000000000,900.000000000000,
170792,1,900.000000000000,1200.000000000000,
170792,0,1200.000000000000,2000.000000000000,
170793,0,0.000000000000,550.000000000000,
170793,1,550.000000000000,850.000000000000,
170793,0,850.000000000000,2000.000000000000,
170794,0,0.000000000000,400.000000000000,
170794,1,400.000000000000,700.000000000000,
170794,0,700.000000000000,2000.000000000000,
170795,0,0.000000000000,300.000000000000,
170795,1,300.000000000000,600.000000000000,
170795,0,600.000000000000,2000.000000000000,
170797,0,0.000000000000,400.000000000000,
170797,1,400.000000000000,700.000000000000,
170797,0,700.000000000000,2000.000000000000,
170798,0,0.000000000000,600.000000000000,
170798,1,600.000000000000,900.000000000000,
170798,0,900.000000000000,2000.000000000000,
170799,0,0.000000000000,850.000000000000,
170799,1,850.000000000000,1150.000000000000,
170799,0,1150.000000000000,2000.000000000000,
170801,0,0.000000000000,600.000000000000,
170801,1,600.000000000000,900.000000000000,
170801,0,900.000000000000,2000.000000000000,
170803,0,0.000000000000,400.000000000000,
170803,1,400.000000000000,700.000000000000,
170803,0,700.000000000000,2000.000000000000,
170805,0,0.000000000000,850.000000000000,
170805,1,850.000000000000,1150.000000000000,
170805,0,1150.000000000000,2000.000000000000,
170806,0,0.000000000000,300.000000000000,
170806,1,300.000000000000,600.000000000000,
170806,0,600.000000000000,2000.000000000000,
170807,0,0.000000000000,650.000000000000,
170807,1,650.000000000000,950.000000000000,
170807,0,950.000000000000,2000.000000000000,
170808,0,0.000000000000,950.000000000000,
170808,1,950.000000000000,1250.000000000000,
170808,0,1250.000000000000,2000.000000000000,
170809,0,0.000000000000,400.000000000000,
170809,1,400.000000000000,700.000000000000,
170809,0,700.000000000000,2000.000000000000,
170810,0,0.000000000000,900.000000000000,
170810,1,900.000000000000,1200.000000000000,
170810,0,1200.000000000000,2000.000000000000,
170811,0,0.000000000000,600.000000000000,
170811,1,600.000000000000,900.000000000000,
170811,0,900.000000000000,2000.000000000000,
170813,0,0.000000000000,750.000000000000,
170813,1,750.000000000000,1050.000000000000,
170813,0,1050.000000000000,2000.000000000000,
170814,0,0.000000000000,1050.000000000000,
170814,1,1050.000000000000,1350.000000000000,
170814,0,1350.000000000000,2000.000000000000,
170815,0,0.000000000000,400.000000000000,
170815,1,400.000000000000,700.000000000000,
170815,0,700.000000000000,2000.000000000000,
170816,0,0.000000000000,950.000000000000,
170816,1,950.000000000000,1250.000000000000,
170816,0,1250.000000000000,2000.000000000000,
171998,0,0.000000000000,350.000000000000,
171998,1,350.000000000000,850.000000000000,
171998,0,850.000000000000,2000.000000000000,
171999,0,0.000000000000,250.000000000000,
171999,1,250.000000000000,550.000000000000,
171999,0,550.000000000000,650.000000000000,
171999,1,650.000000000000,950.000000000000,
171999,0,950.000000000000,2000.000000000000,
172000,0,0.000000000000,250.000000000000,
172000,1,250.000000000000,550.000000000000,
172000,0,550.000000000000,2000.000000000000,
172001,0,0.000000000000,350.000000000000,
172001,1,350.000000000000,650.000000000000,
172001,0,650.000000000000,2000.000000000000,
172002,0,0.000000000000,250.000000000000,
172002,1,250.000000000000,550.000000000000,
172002,0,550.000000000000,2000.000000000000,
172005,0,0.000000000000,350.000000000000,
172005,1,350.000000000000,650.000000000000,
172005,0,650.000000000000,2000.000000000000,
172007,0,0.000000000000,450.000000000000,
172007,1,450.000000000000,750.000000000000,
172007,0,750.000000000000,2000.000000000000,
172008,0,0.000000000000,450.000000000000,
172008,1,450.000000000000,750.000000000000,
172008,0,750.000000000000,2000.000000000000,
172009,0,0.000000000000,350.000000000000,
172009,1,350.000000000000,850.000000000000,
172009,0,850.000000000000,2000.000000000000,
172010,0,0.000000000000,250.000000000000,
172010,1,250.000000000000,750.000000000000,
172010,0,750.000000000000,2000.000000000000,
172011,0,0.000000000000,400.000000000000,
172011,1,400.000000000000,700.000000000000,
172011,0,700.000000000000,2000.000000000000,
172012,0,0.000000000000,450.000000000000,
172012,1,450.000000000000,750.000000000000,
172012,0,750.000000000000,2000.000000000000,
172013,0,0.000000000000,200.000000000000,
172013,1,200.000000000000,500.000000000000,
172013,0,500.000000000000,2000.000000000000,
172017,0,0.000000000000,250.000000000000,
172017,1,250.000000000000,650.000000000000,
172017,0,650.000000000000,2000.000000000000,
172018,0,0.000000000000,250.000000000000,
172018,1,250.000000000000,550.000000000000,
172018,0,550.000000000000,2000.000000000000,
172019,0,0.000000000000,200.000000000000,
172019,1,200.000000000000,500.000000000000,
172019,0,500.000000000000,2000.000000000000,
172024,0,0.000000000000,250.000000000000,
172024,1,250.000000000000,550.000000000000,
172024,0,550.000000000000,2000.000000000000,
172025,0,0.000000000000,2000.000000000000,
172028,0,0.000000000000,300.000000000000,
172028,1,300.000000000000,600.000000000000,
172028,0,600.000000000000,2000.000000000000,
175239,0,0.000000000000,200.000000000000,
175239,1,200.000000000000,500.000000000000,
175239,0,500.000000000000,650.000000000000,
175239,1,650.000000000000,950.000000000000,
175239,0,950.000000000000,2000.000000000000,
175240,0,0.000000000000,350.000000000000,
175240,1,350.000000000000,950.000000000000,
175240,0,950.000000000000,2000.000000000000,
175241,0,0.000000000000,250.000000000000,
175241,1,250.000000000000,550.000000000000,
175241,0,550.000000000000,600.000000000000,
175241,1,600.000000000000,900.000000000000,
175241,0,900.000000000000,2000.000000000000,
175244,0,0.000000000000,250.000000000000,
175244,1,250.000000000000,850.000000000000,
175244,0,850.000000000000,2000.000000000000,
175245,0,0.000000000000,300.000000000000,
175245,1,300.000000000000,600.000000000000,
175245,0,600.000000000000,2000.000000000000,
175250,0,0.000000000000,250.000000000000,
175250,1,250.000000000000,550.000000000000,
175250,0,550.000000000000,600.000000000000,
175250,1,600.000000000000,900.000000000000,
175250,0,900.000000000000,2000.000000000000,
175251,0,0.000000000000,300.000000000000,
175251,1,300.000000000000,600.000000000000,
175251,0,600.000000000000,650.000000000000,
175251,1,650.000000000000,950.000000000000,
175251,0,950.000000000000,2000.000000000000,
175252,0,0.000000000000,300.000000000000,
175252,1,300.000000000000,800.000000000000,
175252,0,800.000000000000,2000.000000000000,
175955,0,0.000000000000,250.000000000000,
175955,1,250.000000000000,550.000000000000,
175955,0,550.000000000000,600.000000000000,
175955,1,600.000000000000,1000.000000000000,
175955,0,1000.000000000000,2000.000000000000,
175956,0,0.000000000000,250.000000000000,
175956,1,250.000000000000,600.000000000000,
175956,0,600.000000000000,800.000000000000,
175956,1,800.000000000000,1100.000000000000,
175956,0,1100.000000000000,2000.000000000000,
175957,0,0.000000000000,250.000000000000,
175957,1,250.000000000000,850.000000000000,
175957,0,850.000000000000,2000.000000000000,
175958,0,0.000000000000,200.000000000000,
175958,1,200.000000000000,1200.000000000000,
175958,0,1200.000000000000,2000.000000000000,
175960,0,0.000000000000,200.000000000000,
175960,1,200.000000000000,650.000000000000,
175960,0,650.000000000000,2000.000000000000,
175962,0,0.000000000000,200.000000000000,
175962,1,200.000000000000,900.000000000000,
175962,0,900.000000000000,2000.000000000000,
175963,0,0.000000000000,200.000000000000,
175963,1,200.000000000000,750.000000000000,
175963,0,750.000000000000,2000.000000000000,
175964,0,0.000000000000,250.000000000000,
175964,1,250.000000000000,800.000000000000,
175964,0,800.000000000000,2000.000000000000,
175965,0,0.000000000000,300.000000000000,
175965,1,300.000000000000,800.000000000000,
175965,0,800.000000000000,2000.000000000000,
175967,0,0.000000000000,150.000000000000,
175967,1,150.000000000000,850.000000000000,
175967,0,850.000000000000,2000.000000000000,
175970,0,0.000000000000,300.000000000000,
175970,1,300.000000000000,850.000000000000,
175970,0,850.000000000000,2000.000000000000,
175971,0,0.000000000000,250.000000000000,
175971,1,250.000000000000,550.000000000000,
175971,0,550.000000000000,600.000000000000,
175971,1,600.000000000000,900.000000000000,
175971,0,900.000000000000,2000.000000000000,
175972,0,0.000000000000,200.000000000000,
175972,1,200.000000000000,950.000000000000,
175972,0,950.000000000000,2000.000000000000,
175973,0,0.000000000000,400.000000000000,
175973,1,400.000000000000,700.000000000000,
175973,0,700.000000000000,2000.000000000000,
175975,0,0.000000000000,250.000000000000,
175975,1,250.000000000000,1000.000000000000,
175975,0,1000.000000000000,2000.000000000000,
175976,0,0.000000000000,200.000000000000,
175976,1,200.000000000000,500.000000000000,
175976,0,500.000000000000,2000.000000000000,
175977,0,0.000000000000,400.000000000000,
175977,1,400.000000000000,1100.000000000000,
175977,0,1100.000000000000,2000.000000000000,
175978,0,0.000000000000,250.000000000000,
175978,1,250.000000000000,850.000000000000,
175978,0,850.000000000000,2000.000000000000,
175979,0,0.000000000000,400.000000000000,
175979,1,400.000000000000,700.000000000000,
175979,0,700.000000000000,2000.000000000000,
175980,0,0.000000000000,200.000000000000,
175980,1,200.000000000000,850.000000000000,
175980,0,850.000000000000,2000.000000000000,
175981,0,0.000000000000,200.000000000000,
175981,1,200.000000000000,800.000000000000,
175981,0,800.000000000000,2000.000000000000,
175982,0,0.000000000000,200.000000000000,
175982,1,200.000000000000,650.000000000000,
175982,0,650.000000000000,800.000000000000,
175982,1,800.000000000000,1100.000000000000,
175982,0,1100.000000000000,2000.000000000000,
175983,0,0.000000000000,350.000000000000,
175983,1,350.000000000000,1000.000000000000,
175983,0,1000.000000000000,2000.000000000000,
175984,0,0.000000000000,200.000000000000,
175984,1,200.000000000000,500.000000000000,
175984,0,500.000000000000,550.000000000000,
175984,1,550.000000000000,1000.000000000000,
175984,0,1000.000000000000,2000.000000000000,
175985,0,0.000000000000,300.000000000000,
175985,1,300.000000000000,950.000000000000,
